id;Name;lon;lat;District;station_name;RouteNumbers
1001870;«Лесная поляна», Варшавское шоссе (1001870);37.06955045282617;55.249143607695224;поселение Роговское;Лесная поляна;А1004
1001871;«Лесная поляна», Варшавское шоссе (1001871);37.07062309383841;55.249291501275934;поселение Роговское;Лесная поляна;А1004
17353;«Пов. на Васюнино», Варшавское шоссе (17353);37.0241506122;55.2318056112;поселение Роговское;Пов. на Васюнино;А1004
17354;«Пов. на Васюнино», Варшавское шоссе (17354);37.024910408;55.2318330429;поселение Роговское;Пов. на Васюнино;А1004
17355;«Сады Медик», Варшавское шоссе (17355);37.00072508;55.22288254;поселение Роговское;Сады Медик;А1004
17356;«Сады Медик», Варшавское шоссе (17356);37.00137559;55.2227571;поселение Роговское;Сады Медик;А1004
17357;«Каменка», Центральная улица (17357);36.99213559;55.21966204;поселение Роговское;Каменка;А1004
1003202;«СНТ Застройщик», Варшавское шоссе (1003202);37.14916756;55.27956495;поселение Вороновское;СНТ Застройщик;А1004
1003203;«СНТ Застройщик», Варшавское шоссе (1003203);37.1505483;55.27987316;поселение Вороновское;СНТ Застройщик;А1004
17367;«Миграционный центр», Варшавское шоссе (17367);37.18245936;55.29209302;поселение Вороновское;Миграционный центр;А1004
17368;«Миграционный центр», Варшавское шоссе (17368);37.18111367;55.29181298;поселение Вороновское;Миграционный центр;А1004
17369;«Сахарово», Ясенский проезд (17369);37.19290681;55.29633935;поселение Вороновское;Сахарово;А1004
17370;«Сахарово», Ясенский проезд (17370);37.19353837;55.29634705;поселение Вороновское;Сахарово;А1004
1002304;«Баранково», Варшавское шоссе (1002304);37.15486198;55.28176724;поселение Вороновское;Баранково;А1004
1002305;«Баранково», Варшавское шоссе (1002305);37.15661038;55.28221904;поселение Вороновское;Баранково;А1004
1000839;«Поворот на Вороново», Варшавское шоссе (1000839);37.20249288;55.30006181;поселение Вороновское;Поворот на Вороново;А1004
1008811;«СНТ Керамик», Варшавское шоссе (1008811);37.07567143;55.25145628;поселение Роговское;СНТ Керамик;А1004
1008812;«СНТ Керамик», Варшавское шоссе (1008812);37.07613014;55.25140866;поселение Роговское;СНТ Керамик;А1004
1965;«Псковская ул.», Псковская улица (1965);37.5543586847;55.9003886998;район Лианозово;Псковская ул.;А1007
1966;«Псковская ул., 6», Псковская улица (1966);37.55014579;55.90266694;район Лианозово;Псковская ул., 6;А1007
1967;«Псковская ул., 12», Псковская улица (1967);37.55332467375429;55.905847459523265;район Лианозово;Псковская ул., 12;А1007
1968;«Пос. Севводстрой», Зональная улица (1968);37.55657082;55.90229719;район Лианозово;Пос. Севводстрой;А1007
1969;«Псковская ул., 2», Зональная улица (1969);37.5549984209;55.9004515725;район Лианозово;Псковская ул., 2;А1007
8523;«Алтуфьевское ш., 95», Алтуфьевское шоссе (8523);37.58795605;55.90220573;район Бибирево;Алтуфьевское ш., 95;А1007
7697;«Ин-т им. Герцена», 2-й Боткинский проезд (7697);37.55751537;55.7802898;район Беговой;Ин-т им. Герцена;А101
3710;«К/т Первомайский», Первомайская улица (3710);37.80513675;55.79345224;район Измайлово;К/т Первомайский;А1013
3690;«К/т Первомайский», Первомайская улица (3690);37.80621095;55.7932161;район Восточное Измайлово;К/т Первомайский;А1013
3709;«13-я Парковая ул.», Первомайская улица (3709);37.81224419;55.79356692;район Восточное Измайлово;13-я Парковая ул.;А1013
3691;«13-я Парковая ул.», Первомайская улица (3691);37.81228053;55.79332902;район Восточное Измайлово;13-я Парковая ул.;А1013
5369;«Храм», Щёлковское шоссе (5369);37.8582978;55.81972895;район Восточный;Храм;А1013
4001;«15-я Парковая ул.», 15-я Парковая улица (4001);37.8180954;55.80780154;район Северное Измайлово;15-я Парковая ул.;А1013
4002;«Щелковское ш.», 15-я Парковая улица (4002);37.81670981;55.81054678;район Северное Измайлово;Щелковское ш.;А1013
8597;«Щелковское ш.», 15-я Парковая улица (8597);37.81708005;55.81035044;район Северное Измайлово;Щелковское ш.;А1013
8598;«15-я Парковая ул.», 15-я Парковая улица (8598);37.81800067;55.80734358;район Северное Измайлово;15-я Парковая ул.;А1013
15194;«Метро Планерная (выс.)», Планерная улица (15194);37.43494376;55.86319545;район Северное Тушино;Метро Планерная (выс.);А102
665;«Ул. Фабрициуса», улица Свободы (665);37.45460229;55.8453467;район Южное Тушино;Ул. Фабрициуса;А102
666;«Парусный пр.», улица Свободы (666);37.45369279;55.84797119;район Южное Тушино;Парусный пр.;А102
933;«Ул. Свободы, 63», улица Свободы (933);37.45124155;55.8551711;район Северное Тушино;Ул. Свободы, 63;А102
17454;«Поворот на Дубки», Киевское шоссе (17454);36.894805589;55.4495964067;поселение Новофедоровское;Поворот на Дубки;А1023
17309;«Киевский», Киевское шоссе (17309);36.8640745599;55.4320146376;поселение Киевский;Киевский;А1023
17310;«Киевский», Киевское шоссе (17310);36.86531074;55.43242464;поселение Киевский;Киевский;А1023
17360;«Поворот на Дубки», Киевское шоссе (17360);36.8932057759;55.449199053;поселение Новофедоровское;Поворот на Дубки;А1023
17313;«Рассудово», Киевское шоссе (17313);36.9288322873;55.4707542454;поселение Новофедоровское;Рассудово;А1023
17945;«Пов. на Поливаново», проезд без названия (17945);37.39810309;55.42511126;поселение Щаповское;Пов. на Поливаново;А1024
17946;«Щапово - 2», проезд без названия (17946);37.40540557;55.42023781;поселение Щаповское;Щапово - 2;А1024
17947;«Щапово - 2», проезд без названия (17947);37.40615109;55.41994867;поселение Щаповское;Щапово - 2;А1024
17948;«Щапово - 1», проезд без названия (17948);37.40810754;55.41737214;поселение Щаповское;Щапово - 1;А1024
17949;«Щапово - 1», проезд без названия (17949);37.40790262;55.41686698;поселение Щаповское;Щапово - 1;А1024
17950;«Комплекс», проезд без названия (17950);37.41504647;55.41047011;поселение Щаповское;Комплекс;А1024
17951;«Комплекс», проезд без названия (17951);37.41386149;55.41113249;поселение Щаповское;Комплекс;А1024
17952;«Сады», проезд без названия (17952);37.42161205;55.40696915;поселение Щаповское;Сады;А1024
17953;«Сады», проезд без названия (17953);37.42231619;55.40627494;поселение Щаповское;Сады;А1024
17923;«45-й км.», проезд без названия (17923);37.27720578;55.42879604;поселение Краснопахорское;45-й км.;А1024
17924;«45-й км.», проезд без названия (17924);37.27730542;55.42903609;поселение Краснопахорское;45-й км.;А1024
17926;«Октябрьская ул.», Советская улица (17926);37.2810869;55.4258225;поселение Краснопахорское;Октябрьская ул.;А1024
17928;«Красное», Советская улица (17928);37.29616415;55.42448832;поселение Краснопахорское;Красное;А1024
17929;«Красное», Советская улица (17929);37.29559678;55.42467314;поселение Краснопахорское;Красное;А1024
17930;«Военный санаторий Пахра», Советская улица (17930);37.30609557;55.42871502;поселение Краснопахорское;Военный санаторий Пахра;А1024
17931;«Военный санаторий Пахра», Советская улица (17931);37.30491686;55.42787072;поселение Краснопахорское;Военный санаторий Пахра;А1024
17932;«Софьино», проезд без названия (17932);37.31698907;55.4309577;поселение Краснопахорское;Софьино;А1024
17934;«ЖК Остров Эрин», проезд без названия (17934);37.33001767;55.43216768;поселение Краснопахорское;ЖК Остров Эрин;А1024
17935;«ЖК Остров Эрин», проезд без названия (17935);37.32809888;55.43218523;поселение Краснопахорское;ЖК Остров Эрин;А1024
17936;«Дерюбрихово», проезд без названия (17936);37.33742449;55.43253495;поселение Краснопахорское;Дерюбрихово;А1024
17937;«Дерюбрихово», проезд без названия (17937);37.33598235;55.43278992;поселение Краснопахорское;Дерюбрихово;А1024
17938;«Кузенево», проезд без названия (17938);37.35112859;55.42977697;поселение Щаповское;Кузенево;А1024
17939;«Кузенево», проезд без названия (17939);37.35046039;55.42980344;поселение Щаповское;Кузенево;А1024
17940;«Известия», проезд без названия (17940);37.36746848;55.43321554;поселение Щаповское;Известия;А1024
17941;«Известия», проезд без названия (17941);37.36630515;55.43359996;поселение Щаповское;Известия;А1024
17942;«Шаганино», проезд без названия (17942);37.37557602;55.43380956;поселение Щаповское;Шаганино;А1024
17943;«Шаганино», проезд без названия (17943);37.37583361;55.43350735;поселение Щаповское;Шаганино;А1024
1000519;«Софьино», проезд без названия (1000519);37.31876639;55.43091773;поселение Краснопахорское;Софьино;А1024
17927;«Октябрьская ул.», Советская улица (17927);37.28077327;55.42568317;поселение Краснопахорское;Октябрьская ул.;А1024
1001409;«Поселок №3», шоссе 46Н-08860 (1001409);37.38839157;55.347344;поселение Щаповское;Поселок №3;А1026
1001411;«Дачное товарищество», шоссе 46Н-08860 (1001411);37.36870623;55.35030687;поселение Кленовское;Дачное товарищество;А1026
1001412;«Дачное товарищество», шоссе 46Н-08860 (1001412);37.36871569;55.34998894;поселение Кленовское;Дачное товарищество;А1026
1001410;«Поселок Курилово», проезд без названия (1001410);37.37567579;55.37292014;поселение Щаповское;Поселок Курилово;А1026
17337;«Косовка», Калужское шоссе (17337);37.14324633;55.30530599;поселение Вороновское;Косовка;А1028
17338;«Косовка», Калужское шоссе (17338);37.14424868;55.30586524;поселение Вороновское;Косовка;А1028
17339;«Семенково», Калужское шоссе (17339);37.12755208;55.29013184;поселение Вороновское;Семенково;А1028
17340;«Семенково», Калужское шоссе (17340);37.12831317;55.29040964;поселение Вороновское;Семенково;А1028
17341;«Львово», Крутовская улица (17341);37.11480954;55.27785953;поселение Вороновское;Львово;А1028
17342;«Львово», Крутовская улица (17342);37.11611566;55.27873119;поселение Вороновское;Львово;А1028
1001905;«Комбикормовый завод», Калужское шоссе (1001905);37.12351699;55.28591864;поселение Вороновское;Комбикормовый завод;А1028
1001906;«Комбикормовый завод», Калужское шоссе (1001906);37.12220904;55.28497369;поселение Вороновское;Комбикормовый завод;А1028
17332;«Усадьба Вороново», Калужское шоссе (17332);37.15328941;55.31575675;поселение Вороновское;Усадьба Вороново;А1028
17335;«Усадьба Вороново», Калужское шоссе (17335);37.15351644;55.31532086;поселение Вороновское;Усадьба Вороново;А1028
17352;«Бунчиха», Варшавское шоссе (17352);37.03663968;55.2365676;поселение Роговское;Бунчиха;А1028
4013;«Чусовская ул.», Щёлковское шоссе (4013);37.81061171;55.81039741;район Северное Измайлово;Чусовская ул.;А102к
10464;«Метро Новые Черемушки», улица Академика Полякова (10464);37.55489831;55.66862459;район Черёмушки;Метро Новые Черемушки;А103
10465;«Ул. Акад. Полякова», улица Академика Полякова (10465);37.55840109;55.66738281;район Черёмушки;Ул. Акад. Полякова;А103
5005;«Драмтеатр», Ломоносовский проспект (5005);37.54069468;55.69080715;Гагаринский район;Драмтеатр;А103
4892;«Драмтеатр», Ломоносовский проспект (4892);37.54002938;55.6908799;Гагаринский район;Драмтеатр;А103
5515;«23-й кв. Новых Черемушек», Новочерёмушкинская улица (5515);37.56489397;55.66897614;район Черёмушки;23-й кв. Новых Черемушек;А103
5528;«23-й кв. Новых Черемушек», Новочерёмушкинская улица (5528);37.56548332;55.66849996;район Черёмушки;23-й кв. Новых Черемушек;А103
4900;«Ул. Ивана Бабушкина», Нахимовский проспект (4900);37.55548976;55.68247921;Академический район;Ул. Ивана Бабушкина;А103
7413;«Центр здоровья детей», Ломоносовский проспект (7413);37.54802291;55.68660988;Гагаринский район;Центр здоровья детей;А103
2112;«Рябиновая улица, 14», Рябиновая улица (2112);37.42252066;55.71378971;Можайский район;Рябиновая улица, 14;А103
2040;«93-й кв. Кунцева», Рябиновая улица (2040);37.42362274;55.71650216;Можайский район;93-й кв. Кунцева;А103
2126;«Рябиновая улица, 14», Рябиновая улица (2126);37.42299797;55.71386623;Можайский район;Рябиновая улица, 14;А103
2110;«Можайское ш.», Рябиновая улица (2110);37.4236718;55.71906429;Можайский район;Можайское ш.;А103
2111;«93-й кв. Кунцева», Рябиновая улица (2111);37.42310696;55.71642729;Можайский район;93-й кв. Кунцева;А103
2113;«Верейская ул.», Верейская улица (2113);37.42350089;55.7128852;Можайский район;Верейская ул.;А103
2114;«Верейская ул., 41», Верейская улица (2114);37.43096018;55.71293941;Можайский район;Верейская ул., 41;А103
2115;«МРТЗ», Верейская улица (2115);37.43574215;55.71202373;Можайский район;МРТЗ;А103
2116;«Верейская ул., 25», Верейская улица (2116);37.44063312;55.71157349;Можайский район;Верейская ул., 25;А103
2037;«Верейская ул., 25», Верейская улица (2037);37.43941029;55.71183636;Можайский район;Верейская ул., 25;А103
2038;«Верейская ул., 41», Верейская улица (2038);37.43002496;55.71331761;Можайский район;Верейская ул., 41;А103
3347;«Школа-интернат № 17», Профсоюзная улица (3347);37.55191024;55.66733882;район Черёмушки;Школа-интернат № 17;А103
2250;«Кутузовский просп.», Староможайское шоссе (2250);37.48837616;55.73018447;район Фили-Давыдково;Кутузовский просп.;А103
1000586;«Метро Славянский бульвар», Староможайское шоссе (1000586);37.47401503;55.72795066;район Фили-Давыдково;Метро Славянский бульвар;А103
10658;«Староможайское ш.», Староможайское шоссе (10658);37.4808279359;55.7291039987;район Фили-Давыдково;Староможайское ш.;А103
2041;«Можайское ш.», Рябиновая улица (2041);37.42415999;55.71899711;Можайский район;Можайское ш.;А103
1000714;«Метро Славянский бульвар», Кутузовский проспект (1000714);37.47258193;55.72844133;район Фили-Давыдково;Метро Славянский бульвар;А103
10595;«Ул. Акад. Полякова», улица Академика Полякова (10595);37.56010509;55.66702876;район Черёмушки;Ул. Акад. Полякова;А103
10596;«Метро Новые Черемушки», улица Академика Полякова (10596);37.55438337;55.66895496;район Черёмушки;Метро Новые Черемушки;А103
2036;«Ул. Генерала Дорохова», Верейская улица (2036);37.44533922;55.70997808;Можайский район;Ул. Генерала Дорохова;А103
5518;«Метро Новые Черемушки», улица Гарибальди (5518);37.55318041;55.67134726;район Черёмушки;Метро Новые Черемушки;А103
5519;«Концертный зал Оркестрион», улица Гарибальди (5519);37.54949705;55.67239648;район Черёмушки;Концертный зал Оркестрион;А103
5524;«Концертный зал Оркестрион», улица Гарибальди (5524);37.54858577;55.67185362;Обручевский район;Концертный зал Оркестрион;А103
5456;«Ул. Лебедева», Ломоносовский проспект (5456);37.5283406;55.69751984;район Раменки;Ул. Лебедева;А103
5520;«Ул. Архитектора Власова, 25», улица Архитектора Власова (5520);37.54883718;55.6756522;район Черёмушки;Ул. Архитектора Власова, 25;А103
5521;«Ул. Архитектора Власова, 7», улица Архитектора Власова (5521);37.5531251;55.6796204;район Черёмушки;Ул. Архитектора Власова, 7;А103
5522;«Ул. Архитектора Власова, 7», улица Архитектора Власова (5522);37.55271694;55.67960601;Ломоносовский район;Ул. Архитектора Власова, 7;А103
5523;«Ул. Архитектора Власова, 25», улица Архитектора Власова (5523);37.5477087;55.67491488;Ломоносовский район;Ул. Архитектора Власова, 25;А103
16448;«Ул. Архитектора Власова, 13», улица Архитектора Власова (16448);37.5518054;55.67839217;район Черёмушки;Ул. Архитектора Власова, 13;А103
16451;«Ул. Архитектора Власова, 13», улица Архитектора Власова (16451);37.55114448;55.67810715;Ломоносовский район;Ул. Архитектора Власова, 13;А103
16010;«Метро Новые Черемушки», Профсоюзная улица (16010);37.5536799;55.6696374;Обручевский район;Метро Новые Черемушки;А103
7414;«Центр здоровья детей», Ломоносовский проспект (7414);37.54784886;55.68637382;Гагаринский район;Центр здоровья детей;А103
17406;«Ознобишино - 2», Варшавское шоссе (17406);37.44037389;55.39829311;поселение Щаповское;Ознобишино - 2;А1030
17410;«Молокозавод», Варшавское шоссе (17410);37.4585448311;55.4039793773;поселение Щаповское;Молокозавод;А1030
17401;«Троицкое - 2», Варшавское шоссе (17401);37.41478114;55.38567496;поселение Щаповское;Троицкое - 2;А1030
17408;«Ознобишино - 1», Варшавское шоссе (17408);37.45037979;55.40117964;поселение Щаповское;Ознобишино - 1;А1030
17399;«Варшавское ш. - 49-й км.», Варшавское шоссе (17399);37.39703573;55.37697303;поселение Щаповское;Варшавское ш. - 49-й км.;А1030
17403;«Троицкое - 1», Варшавское шоссе (17403);37.42045139;55.38796493;поселение Щаповское;Троицкое - 1;А1030
1001495;«Европейская долина», проезд без названия (1001495);37.38930859;55.43007744;поселение Щаповское;Европейская долина;А1032
17393;«Поворот на пос. № 3 - 52-й км.», Варшавское шоссе (17393);37.35730609;55.35930481;поселение Щаповское;Поворот на пос. № 3 - 52-й км.;А1036
17394;«Поворот на пос. № 3 - 52-й км.», Варшавское шоссе (17394);37.35894133;55.3595473;поселение Щаповское;Поворот на пос. № 3 - 52-й км.;А1036
17395;«14-й км.», Варшавское шоссе (17395);37.36945221;55.36392885;поселение Щаповское;14-й км.;А1036
17396;«14-й км.», Варшавское шоссе (17396);37.3706185;55.36412218;поселение Щаповское;14-й км.;А1036
17397;«Курилово», Варшавское шоссе (17397);37.38471691;55.36977172;поселение Щаповское;Курилово;А1036
17398;«Курилово», Варшавское шоссе (17398);37.38640198;55.37020503;поселение Щаповское;Курилово;А1036
17400;«Варшавское ш. - 49-й км.», Варшавское шоссе (17400);37.39498722;55.37606049;поселение Щаповское;Варшавское ш. - 49-й км.;А1036
17958;«Киселево», Варшавское шоссе (17958);37.34247878;55.35326648;поселение Кленовское;Киселево;А1036
1001429;«Пионерский лагерь», проезд без названия (1001429);37.11465839;55.32639838;поселение Вороновское;Пионерский лагерь;А1036
1001430;«Юрьевка», проезд без названия (1001430);37.10047227;55.32568763;поселение Вороновское;Юрьевка;А1036
1001431;«Троица», проезд без названия (1001431);37.07852776;55.323192;поселение Вороновское;Троица;А1036
1001432;«Свитино», проезд без названия (1001432);37.07096638;55.32110307;поселение Вороновское;Свитино;А1036
1001433;«Озерное», проезд без названия (1001433);37.05571699;55.31826937;поселение Вороновское;Озерное;А1036
1001434;«Сады», проезд без названия (1001434);37.02681286;55.31524103;поселение Вороновское;Сады;А1036
1001435;«Пионерский лагерь», проезд без названия (1001435);37.11525639;55.32616442;поселение Вороновское;Пионерский лагерь;А1036
1001436;«Юрьевка», проезд без названия (1001436);37.10114083;55.3257397;поселение Вороновское;Юрьевка;А1036
1001437;«Троица», проезд без названия (1001437);37.07891964;55.32324122;поселение Вороновское;Троица;А1036
1001438;«Свитино», проезд без названия (1001438);37.07158544;55.3212277;поселение Вороновское;Свитино;А1036
1001439;«Озерное», проезд без названия (1001439);37.057555;55.31859402;поселение Вороновское;Озерное;А1036
1001614;«Администрация», Калужское шоссе (1001614);37.15942959;55.31938074;поселение Вороновское;Администрация;А1036
17377;«Поворот на Юдановку», Варшавское шоссе (17377);37.23272552;55.31128628;поселение Вороновское;Поворот на Юдановку;А1036
17379;«Коротыгино», Варшавское шоссе (17379);37.24446645;55.31608522;поселение Вороновское;Коротыгино;А1036
17380;«Коротыгино», Варшавское шоссе (17380);37.24551899;55.31616122;поселение Кленовское;Коротыгино;А1036
17381;«Лукошкино - 2», Варшавское шоссе (17381);37.25631505;55.32063013;поселение Кленовское;Лукошкино - 2;А1036
17382;«Лукошкино - 2», Варшавское шоссе (17382);37.25692886;55.32056609;поселение Кленовское;Лукошкино - 2;А1036
17383;«Лукошкино - 1», Варшавское шоссе (17383);37.26724246;55.32480844;поселение Кленовское;Лукошкино - 1;А1036
17384;«Лукошкино - 1», Варшавское шоссе (17384);37.26829153;55.32488615;поселение Кленовское;Лукошкино - 1;А1036
17385;«Пов. на Дубовский», Варшавское шоссе (17385);37.29615211;55.33557406;поселение Кленовское;Пов. на Дубовский;А1036
17386;«Пов. на Дубовский», Варшавское шоссе (17386);37.2962883;55.3359581;поселение Кленовское;Пов. на Дубовский;А1036
17387;«Молчаново», Варшавское шоссе (17387);37.31744247;55.34408349;поселение Кленовское;Молчаново;А1036
17388;«Молчаново», Варшавское шоссе (17388);37.31731603;55.34364404;поселение Кленовское;Молчаново;А1036
17389;«Киселево-2», Варшавское шоссе (17389);37.33441594;55.35052008;поселение Кленовское;Киселево-2;А1036
17390;«Киселево-2», Варшавское шоссе (17390);37.33530425;55.35058227;поселение Кленовское;Киселево-2;А1036
17957;«Киселево», Варшавское шоссе (17957);37.34048725;55.35287052;поселение Кленовское;Киселево;А1036
9484;«С/х Вороново», проезд без названия (9484);37.17275655;55.31100079;поселение Вороновское;С/х Вороново;А1036
9485;«С/х Вороново», проезд без названия (9485);37.17187248;55.31145414;поселение Вороновское;С/х Вороново;А1036
9483;«Вороново - 2», Калужское шоссе (9483);37.15384449;55.31808124;поселение Вороновское;Вороново - 2;А1036
17307;«Яковлевское», Дорожная улица (17307);36.9367694473;55.4646724321;поселение Новофедоровское;Яковлевское;А1038
17333;«Яковлевское», Дорожная улица (17333);36.9377460564;55.4645066141;поселение Новофедоровское;Яковлевское;А1038
1001557;«Киевское ш.», Центральная улица (1001557);36.92758784;55.47141451;поселение Новофедоровское;Киевское ш.;А1038
1001558;«Киевское ш.», Центральная улица (1001558);36.92770988;55.47256644;поселение Новофедоровское;Киевское ш.;А1038
1001559;«Кузнецово», Центральная улица (1001559);36.94014928;55.45374062;поселение Новофедоровское;Кузнецово;А1038
1001560;«Кузнецово», Центральная улица (1001560);36.94028378;55.45424044;поселение Новофедоровское;Кузнецово;А1038
1001561;«П/л Тимуровец», шоссе 46К-3110 (1001561);36.94939137;55.44469611;поселение Новофедоровское;П/л Тимуровец;А1038
1001562;«П/л Тимуровец», шоссе 46К-3110 (1001562);36.95015672;55.44422383;поселение Новофедоровское;П/л Тимуровец;А1038
16645;«Ул. Атласова», улица Атласова (16645);37.3549514519;55.5983656545;поселение Московский;Ул. Атласова;А1039
1000415;«Ул. Атласова», улица Атласова (1000415);37.35556031;55.59813471;поселение Московский;Ул. Атласова;А1039
16643;«Физкультурно-спортивный комплекс», улица Атласова (16643);37.3557736643;55.6013093315;поселение Московский;Физкультурно-спортивный комплекс;А1039
16644;«Физкультурно-спортивный комплекс», улица Атласова (16644);37.3564573437;55.6017162397;поселение Московский;Физкультурно-спортивный комплекс;А1039
16649;«П/л им. Гагарина», Валуевское шоссе (16649);37.35297822;55.58754766;поселение Московский;П/л им. Гагарина;А1039
16650;«П/л им. Гагарина», Валуевское шоссе (16650);37.35229619;55.58819258;поселение Московский;П/л им. Гагарина;А1039
16652;«Верхнее Валуево», шоссе 46Н-04875 (16652);37.35692623;55.57945499;поселение Филимонковское;Верхнее Валуево;А1039
16653;«Администрация поселения Филимонковское», шоссе 46Н-04875 (16653);37.35407969;55.57599384;поселение Филимонковское;Администрация поселения Филимонковское;А1039
16654;«Администрация поселения Филимонковское», шоссе 46Н-04875 (16654);37.35363909;55.5768009;поселение Филимонковское;Администрация поселения Филимонковское;А1039
16655;«Валуево», шоссе 46Н-04875 (16655);37.35683525;55.57312259;поселение Филимонковское;Валуево;А1039
16656;«Валуево», шоссе 46Н-04875 (16656);37.35711878;55.57258254;поселение Филимонковское;Валуево;А1039
5589;«Новозаводская ул.», Новозаводская улица (5589);37.4917252789;55.7530332018;район Филёвский Парк;Новозаводская ул.;А104
11114;«Лес (выс., пос.)», Новозаводская улица (11114);37.48419928;55.75277495;район Филёвский Парк;Лес (выс., пос.);А104
8469;«Инициативная ул., 5», Инициативная улица (8469);37.45827267;55.71644497;район Фили-Давыдково;Инициативная ул., 5;А104
8470;«Инициативная ул., 9», Инициативная улица (8470);37.45475759;55.71579112;район Фили-Давыдково;Инициативная ул., 9;А104
8471;«Интернат», Кременчугская улица (8471);37.46177479;55.71910359;район Фили-Давыдково;Интернат;А104
11279;«Кременчугская ул.», Инициативная улица (11279);37.46100128;55.71693573;район Фили-Давыдково;Кременчугская ул.;А104
15780;«Совхоз Ульяновский», Проектируемый проезд № 389 (15780);37.34457343;55.6163604;поселение Московский;Совхоз Ульяновский;А1042
15781;«Совхоз Ульяновский», Проектируемый проезд № 389 (15781);37.34550917;55.61535847;поселение Московский;Совхоз Ульяновский;А1042
15829;«Рассказовка - 2», Проектируемый проезд № 389 (15829);37.33537759;55.63114521;поселение Внуковское;Рассказовка - 2;А1042
13538;«Саларьево-2», улица Адмирала Корнилова (13538);37.43925578;55.62630215;поселение Московский;Саларьево-2;А1042
13539;«Саларьево-2», улица Адмирала Корнилова (13539);37.43974386;55.62629249;поселение Московский;Саларьево-2;А1042
1000557;«Саларьево-1», улица Адмирала Корнилова (1000557);37.44579989;55.62119514;"поселение ""Мосрентген""";Саларьево-1;А1042
9348;«Румянцево», Киевское шоссе (9348);37.43217044;55.62966056;поселение Московский;Румянцево;А1042
9542;«Крематорий», улица Адмирала Корнилова (9542);37.45255028;55.60932259;поселение Сосенское;Крематорий;А1042
9543;«Хованское кладб. (сев.)», улица Адмирала Корнилова (9543);37.44920763;55.6152023;поселение Сосенское;Хованское кладб. (сев.);А1042
1000584;«Хованское кладб. (сев.)», улица Адмирала Корнилова (1000584);37.44907257;55.61482435;поселение Сосенское;Хованское кладб. (сев.);А1042
1000618;«Крематорий», улица Адмирала Корнилова (1000618);37.45303663;55.60787204;поселение Сосенское;Крематорий;А1042
16626;«Ликова», Боровское шоссе (16626);37.27467853;55.61974961;поселение Внуковское;Ликова;А1042
16617;«Изварино», Внуковское шоссе (16617);37.2663639745;55.6235820544;поселение Внуковское;Изварино;А1043
16618;«Школа», Внуковское шоссе (16618);37.26605529;55.63228274;поселение Внуковское;Школа;А1043
16619;«МВТ», Шоссейная улица (16619);37.26197498;55.63723354;поселение Внуковское;МВТ;А1043
16620;«Правление», Внуковское шоссе (16620);37.2671213728;55.6442162613;поселение Внуковское;Правление;А1043
16621;«Ст. Внуково», Внуковское шоссе (16621);37.26992929;55.64820704;поселение Внуковское;Ст. Внуково;А1043
16622;«Правление», Внуковское шоссе (16622);37.2687029594;55.6456783;поселение Внуковское;Правление;А1043
16623;«МВТ», Шоссейная улица (16623);37.26170449;55.63681614;поселение Внуковское;МВТ;А1043
16624;«Школа», Шоссейная улица (16624);37.2654740857;55.6327922452;поселение Внуковское;Школа;А1043
16625;«Изварино», Внуковское шоссе (16625);37.26498146;55.62415116;поселение Внуковское;Изварино;А1043
1007978;«Новомосковский», Красная улица (1007978);37.54853856;55.49114494;поселение Щербинка;Новомосковский;А1045
1007979;«Московская ул.», Школьная улица (1007979);37.54706978;55.49582704;поселение Щербинка;Московская ул.;А1045
1007980;«Московская ул.», Московская улица (1007980);37.54737803;55.4956666;поселение Щербинка;Московская ул.;А1045
1007981;«Школьная ул.», Школьная улица (1007981);37.54681379;55.49833305;поселение Щербинка;Школьная ул.;А1045
1007982;«Ул. Чехова», Новостроевская улица (1007982);37.55588688;55.50010253;поселение Щербинка;Ул. Чехова;А1045
